Date,Close,High,Low,Open,Volume
2012-05-11,16.98033905029297,17.21285254898284,16.9096263223582,16.92910232624356,399546000
2012-05-14,16.7259521484375,17.004308100323602,16.707375455889334,16.856291433598418,352626400
2012-05-15,16.574634552001953,16.87576283205727,16.532086912810158,16.82272910163888,476336000
2012-05-16,16.362205505371094,16.686106354100865,16.211191633256526,16.601011032487374,560896000
2012-05-17,15.883987426757812,16.404744335470962,15.883987426757812,16.339125057292044,717220000
2012-05-18,15.8917818069458,16.28219958354305,15.646085888671353,15.999049443509387,732292400
2012-05-21,16.817636489868164,16.825427850392483,16.00174390606565,16.01522876848882,631106000
2012-05-22,16.688499450683594,17.19517317694936,16.556961618206863,17.06543236623479,694870400
2012-05-23,17.095693588256836,17.16281065786032,16.57643440948752,16.7043749732528,584897600
2012-05-24,16.93868637084961,17.27367323183092,16.81613687619069,17.25479570664953,496230000
2012-05-25,16.847902297973633,16.954571466437187,16.733443367852708,16.916818005717705,328507200
2012-05-29,17.146930694580078,17.19876748750176,16.938389775671034,17.105882432184973,380508800
2012-05-30,17.353675842285156,17.37824527188562,16.97584205246018,17.054944606416132,529429600
2012-05-31,17.31053352355957,17.423493077148834,17.122665516730933,17.40072066413402,491674400
2012-06-01,16.808944702148438,17.15831411619636,16.79486296841805,17.053742841475103,520987600
2012-06-04,16.90782928466797,17.004010765172794,16.43471484474423,16.824233358752878,556995600
2012-06-05,16.86408042907715,16.97314668398262,16.729247795514908,16.817338662801895,388214400
2012-06-06,17.12265968322754,17.194270104676058,16.944079284504983,17.012095663215387,401455600
2012-06-07,17.130449295043945,17.298241163316188,17.093894392282937,17.297343452737966,379766800
2012-06-08,17.38813018798828,17.39592154751202,17.04894921707622,17.126853211131206,347516400
2012-06-11,17.113977432250977,17.633235204763754,17.09779623249613,17.60986431647068,591264800
2012-06-12,17.263484954833984,17.277267452593,16.98003563891089,17.212549080438624,435380400
2012-06-13,17.143638610839844,17.333004394989896,17.09030402472942,17.214351342919638,293580000
2012-06-14,17.124755859375,17.18378393056293,16.996815299418138,17.116066789039106,345573200
2012-06-15,17.202661514282227,17.2173433242303,17.065430196643348,17.108877152708754,335255200
2012-06-18,17.55173110961914,17.614953307009493,17.09000216315126,17.10768114355493,440412000
2012-06-19,17.600574493408203,17.678177673972723,17.47143375023148,17.480422059890646,361404400
2012-06-20,17.5505313873291,17.655701141617335,17.40251315517808,17.624538903207508,358943200
2012-06-21,17.308731079101562,17.624840457443586,17.301839029266997,17.541543786422366,326351200
2012-06-22,17.441471099853516,17.44416743289365,17.241318377800123,17.34978457510541,284471600
2012-06-25,17.10197639465332,17.372542386489815,17.08999092432895,17.29763399706066,304382400
2012-06-26,17.13973617553711,17.213444445042946,16.99890924735052,17.118760794600927,276536400
2012-06-27,17.2137508392334,17.280867925624122,17.13644689515574,17.228731888819503,202997200
2012-06-28,17.05045509338379,17.198772629407735,16.94738315092827,17.12895919859594,282836400
2012-06-29,17.498403549194336,17.498403549194336,17.20626342821212,17.31862452083671,421500800
2012-07-02,17.753684997558594,17.78214931228814,17.4864151954969,17.52027377630208,400092000
2012-07-03,17.960124969482422,17.977803947810223,17.798026596416904,17.82439304517751,241712800
2012-07-05,18.275636672973633,18.40747372333829,17.967317069195648,17.994582830000173,484383200
2012-07-06,18.15399169921875,18.230697176068634,18.02515178123464,18.190247378555096,418930400
2012-07-09,18.393993377685547,18.39429261461722,18.100955611107413,18.136611211704235,379405600
2012-07-10,18.22379493713379,18.573162675056363,18.13690105771992,18.516232478232908,511957600
2012-07-11,18.11054039001465,18.207320315286353,17.894507370315885,18.161177029487163,469322000
2012-07-12,17.944852828979492,18.08178336309494,17.758482580684817,17.98500339437537,428041600
2012-07-13,18.12672233581543,18.19323934070492,17.97780636699276,18.066198070131847,311427200
2012-07-16,18.18485450744629,18.325979141599603,18.12822351140713,18.131220681669387,301260400
2012-07-17,18.18575096130371,18.32238221889344,18.072189750100552,18.301107594026305,293624800
2012-07-18,18.165376663208008,18.227699556102703,18.0844754770813,18.1752642836973,252700000
2012-07-19,18.406875610351562,18.437737014963506,18.157582477348853,18.31578758096622,436861600
2012-07-20,18.106647491455078,18.410472162128556,18.088669274202914,18.36822375163531,397471200
2012-07-23,18.09256362915039,18.154587276721173,17.60956007438348,17.810011990282586,487975600
2012-07-24,18.005374908447266,18.267850513173183,17.933162793280456,18.198934804974343,565132400
2012-07-25,17.227827072143555,17.40251096687535,17.07891114814264,17.212546791915695,877312800
2012-07-26,17.22513198852539,17.390526752219394,17.089699313816443,17.371349991142868,406632800
2012-07-27,17.53314971923828,17.553225789902402,17.126552481298916,17.2290258922019,403936400
2012-07-30,17.828887939453125,17.961024220276823,17.612853321316845,17.70573996610005,379142400
2012-07-31,18.300203323364258,18.32836999094013,18.05930166615431,18.074581947297478,462327600
2012-08-01,18.181852340698242,18.469198159664213,18.067692669090942,18.454516349947543,384501600
2012-08-02,18.211214065551758,18.298106367076056,17.985293441509754,18.062898199194212,332158400
2012-08-03,18.448226928710938,18.51654255892454,18.324179621155462,18.386203274933198,344920800
2012-08-06,18.653465270996094,18.72297942009895,18.43503520767254,18.495858687965345,302103200
2012-08-07,18.60433006286621,18.726877958194027,18.518335470137842,18.66006012764014,290446800
2012-08-08,18.572874069213867,18.69332574187771,18.490175858125326,18.558790730286038,244706000
2012-08-09,18.678789138793945,18.708881476880556,18.590620597034484,18.592124812171953,221642400
2012-08-10,18.707984924316406,18.709789661706434,18.61771109225037,18.618011613970705,194938800
2012-08-13,18.95774269104004,18.95774269104004,18.754623789769216,18.75883752143628,278832400
2012-08-14,19.00859832763672,19.21683415001257,18.964063262155882,19.014015753507675,340169200
2012-08-15,18.98271369934082,19.078104398108778,18.890032516183876,18.996857499395688,257342400
2012-08-16,19.148534774780273,19.161172762669423,18.97279860341019,18.994164581155136,254534000
2012-08-17,19.502708435058594,19.505115823285685,19.22285678546616,19.258665480042982,442761200
2012-08-20,20.01546287536621,20.01546287536621,19.556564722229915,19.5598752814856,613384800
2012-08-21,19.74193572998047,20.30826173204372,19.569510171836185,20.186089195589517,812719600
2012-08-22,20.127403259277344,20.13131486183291,19.502700724928705,19.692578976837165,565322800
2012-08-23,19.93963050842285,20.158395785596763,19.895093846876495,20.044348633599554,420128800
2012-08-24,19.957387924194336,20.14576198701849,19.72658566357619,19.845748136142635,437340400
2012-08-27,20.332321166992188,20.488495940833666,20.26792438408828,20.462014690336034,427008400
2012-08-28,20.305849075317383,20.34496831857258,20.18156970473755,20.31126489364661,267416800
2012-08-29,20.265823364257812,20.39220797304142,20.239644234811006,20.319386923770516,202806800
2012-08-30,19.976943969726562,20.208048317715743,19.946250586727047,20.180665493854352,302699600
2012-08-31,20.01816749572754,20.11927453009465,19.777734151612346,20.078651081979256,338321200
2012-09-04,20.31096839904785,20.31608369672139,19.99590913178217,20.033824688807556,367892000
2012-09-05,20.1683349609375,20.352495322164334,20.149376378626098,20.329024092643436,336375200
2012-09-06,20.350078582763672,20.41086429843929,20.185477922953925,20.256794751013807,391196400
2012-09-07,20.47555923461914,20.536945986346247,20.33503085308018,20.40363815759827,329666400
2012-09-10,19.942943572998047,20.56132554581927,19.92368447369352,20.47586650679083,487998000
2012-09-11,19.878246307373047,20.16441685347695,19.755170634307277,20.014260482526097,503983200
2012-09-12,20.15508460998535,20.158395168928045,19.740122117193092,20.06661554697791,712233200
2012-09-13,20.552001953125,20.62783306369397,20.304948996810477,20.383187495240936,598360000
2012-09-14,20.801759719848633,20.97328206175547,20.69974787971727,20.76203943311979,600474000
2012-09-17,21.057533264160156,21.058134307337774,20.90195950519688,21.044593158100902,398031200
2012-09-18,21.12163543701172,21.13427341890657,20.956432071952367,21.060549179406795,373503200
2012-09-19,21.127347946166992,21.184220457122127,21.05121633856357,21.071979650370636,326874800
2012-09-20,21.02503776550293,21.065963350091273,20.872171884264105,21.038879439109284,336568400
2012-09-21,21.06686782836914,21.216723692636755,21.044900817723615,21.136680463488922,571589200
2012-09-24,20.78700828552246,20.917306094058752,20.552595010104493,20.66874901868361,639766400
2012-09-25,20.267929077148438,20.846892786006446,20.251678411592152,20.710877029477412,518789600
2012-09-26,20.01637077331543,20.24235827963021,19.89660563922733,20.12349631774647,576503200
2012-09-27,20.502042770385742,20.527620856303038,19.871021298422313,19.98958270132182,594090000
2012-09-28,20.07414436340332,20.495728069146306,20.063611640974635,20.424711742609286,535110800
2012-10-01,19.84213638305664,20.36452822729962,19.75517151741882,20.196314836103692,543594800
2012-10-02,19.8999080657959,20.05157023539748,19.579130974061552,19.91495343128365,627992400
2012-10-03,20.205041885375977,20.217380952171073,19.939634633329813,20.006739357619487,424281200
2012-10-04,20.065114974975586,20.28929771052793,20.027501554527962,20.19902228731815,370725600
2012-10-05,19.637514114379883,20.04104242216418,19.598094347192667,20.01697015290341,594006000
2012-10-08,19.203588485717773,19.486149517087632,19.141599072082382,19.465686726954132,637994000
2012-10-09,19.133777618408203,19.27340286737199,18.76365066070296,19.21803456665896,838597200
2012-10-10,19.28604507446289,19.408518117563037,19.16838680700772,19.25083742932599,510356000
2012-10-11,18.90056610107422,19.47531775580585,18.90056610107422,19.454253920836138,546081200
2012-10-12,18.94901466369629,19.11963381880252,18.81631105495451,18.94450041075102,460014800
2012-10-15,19.100976943969727,19.112110708193992,18.772677142504033,19.028456412159066,432502000
2012-10-16,19.553258895874023,19.56860639516745,18.987836130020323,19.119337682343176,549771600
2012-10-17,19.397377014160156,19.64352670117277,19.379021090723267,19.525567956621227,389037600
2012-10-18,19.037179946899414,19.32064252044135,18.957737786863706,19.246317262830207,476624400
2012-10-19,18.351089477539062,19.01099788812066,18.34446836054149,18.989333014760398,744086000
2012-10-22,19.079008102416992,19.119631552907215,18.378775074841613,18.428727551761767,546730800
2012-10-23,18.457015991210938,19.075099027808434,18.407065114739552,18.987832040672824,707145600
2012-10-24,18.56142807006836,18.8539191150411,18.375160950473816,18.7001517146956,558527200
2012-10-25,18.342060089111328,18.71700331995501,18.22199449490124,18.656818655003825,656325600
2012-10-26,18.175357818603516,18.47627480174226,17.784167026177244,18.338754811562772,1018432800
2012-10-31,17.914154052734375,18.113962279971215,17.6848561489905,17.900913429042742,510003200
2012-11-01,17.950878143310547,18.145269080948513,17.879561289478204,18.00143167939915,361298000
2012-11-02,17.35687255859375,17.96321941996899,17.295185242733986,17.931322328782727,599373600
2012-11-05,17.59218406677246,17.686972140633078,17.38093982370243,17.5590832909882,529135600
2012-11-06,17.538923263549805,17.776346671720574,17.455871595309233,17.76100077919113,374917200
2012-11-07,16.867834091186523,17.367822624201747,16.799817478922993,17.34666258202525,793648800
2012-11-08,16.255695343017578,16.99570438052821,16.18133248902848,16.94733672160082,1056146000
2012-11-09,16.537132263183594,16.77352359806493,16.133875696899807,16.336411277449287,929913600
2012-11-12,16.40925407409668,16.762027902789487,16.282896028013294,16.751447077251527,515802000
2012-11-13,16.411375045776367,16.640511167311818,16.213676286461276,16.290761027964773,532949200
2012-11-14,16.229398727416992,16.54892075408363,16.20823868111765,16.489973872987427,477170400
2012-11-15,15.889019012451172,16.30859883342868,15.798332866463456,16.249048161984234,789910800
2012-11-16,15.951292037963867,16.021423542102106,15.28836762222104,15.876323767029328,1266893600
2012-11-19,17.101499557495117,17.155004241351527,16.32007803414053,16.345167536639245,823317600
2012-11-20,16.955806732177734,17.28953723274961,16.76445736438177,17.288328040872052,642754000
2012-11-21,16.97968101501465,17.151079446709097,16.825511541792086,17.056765751625928,373002000
2012-11-23,17.275924682617188,17.2910403813518,17.00688687820351,17.145033354377738,272826400
2012-11-26,17.82096290588379,17.83516969800534,17.342738066949483,17.40894010382771,630579600
2012-11-27,17.6773681640625,17.847860912046553,17.535896007874076,17.821560597129853,533330000
2012-11-28,17.621746063232422,17.70820081685978,17.29889845388738,17.450346027045853,520864400
2012-11-29,17.815826416015625,17.963646505043624,17.69158637810372,17.841824851122677,514698800
2012-11-30,17.692485809326172,17.786801137236864,17.613889971801925,17.738131580219292,391319600
2012-12-03,17.719989776611328,17.973915106389246,17.699131630288168,17.945499918042966,364280000
2012-12-04,17.407428741455078,17.587291586764522,17.294977129944286,17.587291586764522,557068400
2012-12-05,16.287134170532227,17.20791167433186,16.286528767597318,17.19763435410886,1044638000
2012-12-06,16.54256820678711,16.726056930347,15.677712301853916,15.989375301686396,1177212400
2012-12-07,16.119665145874023,16.78319321838676,16.021420357860375,16.728781217150836,787040800
2012-12-10,16.01597785949707,16.278667810792204,15.766889292452174,15.870272728014982,630484400
2012-12-11,16.365724563598633,16.61269659082752,16.244203283656155,16.316753132862843,592345600
2012-12-12,16.29348373413086,16.565545384033943,16.21095842618855,16.558592128794935,487144000
2012-12-13,16.012039184570312,16.252361404252753,15.89444740324781,16.05617383932662,625259600
2012-12-14,15.410494804382324,15.662605656738133,15.283230993548719,15.560431366190778,1009579200
2012-12-17,15.683758735656738,15.71912717823489,15.151727469063937,15.384491148198288,757607200
2012-12-18,16.13931655883789,16.169544735497592,15.726688386405213,15.870277068762991,625685200
2012-12-19,15.909872055053711,16.133265703614555,15.885386335323107,16.065854500801137,449369200
2012-12-20,15.771427154541016,16.027467409382368,15.685274275233029,16.02142145167585,481689600
2012-12-21,15.698872566223145,15.709149884036682,15.424089117732905,15.491500315128773,596268400
2012-12-24,15.724268913269043,15.847603223461087,15.680134228573115,15.729711082488077,175753200
2012-12-26,15.507527351379395,15.702807761921902,15.450696959667047,15.688901251092682,302436400
2012-12-27,15.569801330566406,15.60577357371905,15.255417938475347,15.523852044837545,455120400
2012-12-28,15.404444694519043,15.552266341550002,15.36000811644767,15.425606353569345,354278400
2012-12-31,16.087018966674805,16.184659978242536,15.386611275223979,15.432860836233095,659492400
2013-01-02,16.596677780151367,16.777145958945262,16.372983835275793,16.741475620884582,560518000
2013-01-03,16.387189865112305,16.616024073511063,16.353937911319303,16.561913973240145,352965200
2013-01-04,15.930729866027832,16.28229455360415,15.895361425559708,16.232113923922267,594333600
2013-01-07,15.837017059326172,16.000253004931054,15.574023661086425,15.779581292683392,484156400
2013-01-08,15.879642486572266,16.07855041807568,15.756913606460415,15.997536215923999,458707200
2013-01-09,15.631467819213867,15.870579419404931,15.597912346561793,15.794703852449203,407604400
2013-01-10,15.825240135192871,15.982732134035679,15.583708491724924,15.9775934720401,601146000
2013-01-11,15.728200912475586,15.879950425934029,15.689506780337625,15.749360958784509,350506800
2013-01-14,15.167439460754395,15.34125618783032,15.069496626449764,15.195551127098208,734207600
2013-01-15,14.688923835754395,15.084017910247711,14.612140975962065,15.06315975864205,876772400
2013-01-16,15.298640251159668,15.39990881408408,14.88782839468212,14.952517709125132,690804800
2013-01-17,15.195564270019531,15.439514270132584,15.175916921756198,15.426213160655049,453678400
2013-01-18,15.114542007446289,15.18164968629369,15.005716431921257,15.069801940474147,472922800
2013-01-22,15.258739471435547,15.352751277649995,15.01267467175849,15.252391620182214,461546400
2013-01-23,15.53806209564209,15.567686488950939,15.258745234152691,15.38087038296111,861509600
2013-01-24,13.618206977844238,14.078595692917908,13.610648321005543,13.905382662260648,1460852400
2013-01-25,13.297175407409668,13.791420758230942,13.149657264374733,13.654181550766653,1208026400
2013-01-28,13.597952842712402,13.700127093147874,13.175652841489256,13.2352043064032,785517600
2013-01-29,13.853086471557617,13.91142955525605,13.667177726258176,13.86003972597775,571158000
2013-01-30,13.809558868408203,13.98398112331859,13.739125476110553,13.814697529077575,417155200
2013-01-31,13.769049644470215,13.88361770513832,13.753633664827573,13.814091620805927,319334400
2013-02-01,13.712519645690918,13.889662131379733,13.553213134902219,13.878477515692913,539484400
2013-02-04,13.370929718017578,13.782649615423681,13.361256188881589,13.721284375772806,477117200
2013-02-05,13.840088844299316,13.897524630686265,13.367910079061051,13.423229376819018,573347600
2013-02-06,13.825276374816895,14.101871243639222,13.68108231602589,13.798674163583218,593706400
2013-02-07,14.236353874206543,14.290474050544494,13.807638743353033,14.085239897483989,704580800
2013-02-08,14.44189739227295,14.55834941737391,14.237268864808014,14.41210035315139,633158400
2013-02-11,14.592399597167969,14.744731449196168,14.389294250035595,14.48810998084887,517490400
2013-02-12,14.226621627807617,14.666890139876843,14.22175667471407,14.579626261623446,609053200
2013-02-13,14.199562072753906,14.401149120105158,14.084326327149373,14.205643264694961,475207600
2013-02-14,14.186797142028809,14.340343636477067,14.108655829135916,14.123858002181576,355275200
2013-02-15,13.991291046142578,14.295344246156413,13.983993613455834,14.255512020120399,391745200
2013-02-19,13.986120223999023,14.069431765086364,13.7994332623234,14.01987125470694,435783600
2013-02-20,13.647405624389648,13.916187867854847,13.645884108231202,13.916187867854847,476302400
2013-02-21,13.562572479248047,13.657133803417482,13.464059597872062,13.560748121523963,447182400
2013-02-22,13.707002639770508,13.73102214014717,13.578996337415015,13.659570946557805,330654800
2013-02-25,13.46345329284668,13.838045842422376,13.456459515096258,13.799431485583506,372579200
2013-02-26,13.651054382324219,13.729195685208074,13.307170619840774,13.494466499033917,501499600
2013-02-27,13.517271041870117,13.756560725388095,13.398082898548584,13.634634827166831,587350400
2013-02-28,13.420884132385254,13.617605420428164,13.420884132385254,13.501457898353923,322515200
2013-03-01,13.088556289672852,13.322980997481492,13.073657773090789,13.317507111988506,552448400
2013-03-04,12.771737098693848,13.019539689740455,12.739811232945232,13.007377300520318,582755600
2013-03-05,13.108928680419922,13.232070009544527,12.793018384993255,12.815214335751872,638433600
2013-03-06,12.942306518554688,13.233893629158207,12.904907588127582,13.211393215400388,460250000
2013-03-07,13.091900825500488,13.135380949529411,12.802442533746609,12.907036617701309,468473600
2013-03-08,13.12656307220459,13.239366362982697,13.032002548891313,13.06818524202719,391482000
2013-03-11,13.313554763793945,13.348217563219105,12.926495361916409,13.066664016158533,474236000
2013-03-12,13.026530265808105,13.34426572462313,13.000381945694352,13.244536587054583,465911600
2013-03-13,13.024097442626953,13.211089672091965,12.933186443991811,13.027138851201304,405549200
2013-03-14,13.150282859802246,13.215349206016938,13.087951021374565,13.160315612986361,303875600
2013-03-15,13.489602088928223,13.506933083258135,13.294703504233416,13.31537956071264,643960800
2013-03-18,13.856290817260742,13.909194764804027,13.414805913577013,13.422406999471736,606197200
2013-03-19,13.818890571594238,14.015916338589411,13.636761696562752,13.97121916743262,526775200
2013-03-20,13.745616912841797,13.91436721713183,13.669908071718469,13.90798236891424,308660800
2013-03-21,13.765378952026367,13.925006636072053,13.68541409504364,13.689062811332406,383255600
2013-03-22,14.044495582580566,14.05027149699853,13.776929635396288,13.821625177806876,395105200
2013-03-25,14.095271110534668,14.28895340155403,14.040542012170231,14.129020504683922,501135600
2013-03-26,14.021086692810059,14.163990675867243,14.002539459192887,14.151828289263094,294294000
2013-03-27,13.745616912841797,13.88912985421276,13.704570068171337,13.878792635557321,331237200
2013-03-28,13.459195137023926,13.737707247704478,13.427573749130376,13.676896948825206,442839600
2013-04-01,13.04112434387207,13.4908184267484,13.005550581942483,13.43608850051511,389732000
2013-04-02,13.067879676818848,13.321763379086182,12.964805491804633,13.00129264748066,529519200
2013-04-03,13.134771347045898,13.295615240210752,13.083690140325926,13.115919649695012,363216000
2013-04-04,13.004941940307617,13.22629250360382,12.929841233289551,13.188590729194464,358447600
2013-04-05,12.867511749267578,12.920720975415351,12.760484365703556,12.90703788385852,383695200
2013-04-08,12.959028244018555,12.998250716931793,12.84592131360097,12.917676947822315,300829200
2013-04-09,12.982441902160645,13.028657345588678,12.853827510652353,12.963591015587578,306614000
2013-04-10,13.247274398803711,13.288930173564797,12.952951091644856,13.016498353851528,375928000
2013-04-11,13.205921173095703,13.317203757519083,13.110751720374287,13.187373128465481,328364400
2013-04-12,13.068188667297363,13.20045099883212,13.04660083200165,13.20045099883212,238613200
2013-04-15,12.76565170288086,13.010109962394447,12.756529913967757,12.983049061239686,317520000
2013-04-16,12.959943771362305,12.971192761935432,12.787545582165171,12.817950739001914,305771200
2013-04-17,12.247241973876953,12.788456792651921,12.104641649377015,12.778422418090358,945056000
2013-04-18,11.920384407043457,12.338152561002204,11.85014785622019,12.313828604534429,666299200
