Date,Close_Raw,Open,High,Low,Close,Volume,RSI,MACD,MACD_Signal,MACD_Hist
2012-03-16,17.545434951782227,0.0467376077606691,0.04481226494020958,0.047161930929895776,0.046845695720047015,0.5511072312619629,0.8846384375168428,0.44809500228443894,0.4227247620245158,0.6380808369794354
2012-03-19,18.010766983032227,0.05007740440241426,0.047878646801469346,0.04994561660820736,0.05068942507526247,0.6046243744897217,0.9230102811652425,0.45173268253868776,0.4249003850636069,0.6432546818734508
2012-03-20,18.156391143798828,0.05035635185592241,0.049130085456537256,0.050557791958789636,0.05189230779980564,0.5448718401610169,0.9334086416312892,0.45475026676966857,0.4273272220264834,0.645905508808312
2012-03-21,18.052711486816406,0.051146580993091245,0.04980087784232505,0.05305923096295924,0.05103589449850873,0.4229137623141485,0.8883400465865405,0.4555649286526233,0.4294539834719078,0.6427390909116918
2012-03-22,17.958026885986328,0.049932997190019424,0.04854457057069837,0.05157795869430078,0.050253782038466394,0.40866257021668156,0.8471119944929264,0.45470508345382116,0.4309598239726673,0.6361870895746045
2012-03-23,17.859453201293945,0.05059609718311961,0.04788596263975729,0.051293335398196374,0.0494395450204686,0.2720358930634948,0.8041581796561501,0.45251685151098975,0.43166679099589655,0.6277573206355546
2012-03-26,18.186941146850582,0.050424762565916104,0.04919099565752215,0.051509935078560734,0.05214465652210723,0.3887892393156331,0.8430194915898983,0.4521885479610072,0.43215769316899,0.6254773891899308
2012-03-27,18.411670684814453,0.05198826175732951,0.05141821559317135,0.05423063077860245,0.054000964414206015,0.39683471381041346,0.8663189034825898,0.45262761537343277,0.4326502791896363,0.6254951572673532
2012-03-28,18.505748748779297,0.054973176547056885,0.05267934223488081,0.055301206207194184,0.05477806676663194,0.43098099737431933,0.8756435142819581,0.45278104915284634,0.4330792459598807,0.6248238424771543
2012-03-29,18.27323532104492,0.05360303438240488,0.05148647530195273,0.05452532556577132,0.05285746249345599,0.39761809416446636,0.7755821782608958,0.4505045819506185,0.4329046452106428,0.6184549556991371
2012-03-30,17.964319229125977,0.052621918984397664,0.050022841070450755,0.05218506734101665,0.05030575796622275,0.48437746837582246,0.6587819454907644,0.44583460058250823,0.4317027943752411,0.607615340775693
2012-04-02,18.5360164642334,0.05092394112801099,0.05202561893772813,0.05279975698447033,0.05502808374073476,0.39063295267416154,0.7431342114667778,0.445286375089139,0.43061662181721416,0.6088359860680504
2012-04-03,18.856319427490234,0.05715566256656909,0.05530418492921928,0.05837457441373238,0.05767384594869107,0.5575167068860319,0.7809348943765666,0.44627687963562734,0.4299729704186363,0.6135055003650185
2012-04-04,18.706205368041992,0.056433897014971535,0.05375515372755295,0.05698653327557411,0.05643387582374221,0.37270818149215873,0.7304880173524053,0.445286522353033,0.4292327961465661,0.6124869842372974
2012-04-05,18.986963272094727,0.057077409779934085,0.05590186705709664,0.058598809050362896,0.058752988468142336,0.4209750937611894,0.7650669184701488,0.4456637119181477,0.42872644712030955,0.6149543246231857
2012-04-09,19.063365936279297,0.056869423208593034,0.05716545932451715,0.059077430417086144,0.05938408872219969,0.39005728680792573,0.7741041546259062,0.4457287245590037,0.4283361547874391,0.6161789629878233
2012-04-10,18.8299560546875,0.06024587472387835,0.0581802599992985,0.059253777306234115,0.05745607957298693,0.5964918577333799,0.6937697637264371,0.44345729919289545,0.42750729350295286,0.6115511526649773
2012-04-11,18.762836456298828,0.05933324436310078,0.05644094566926296,0.05858366090805943,0.05690165917354917,0.4600570692022718,0.6712693993693557,0.4405036110864069,0.42617239888431874,0.6062114534481355
2012-04-12,18.660053253173828,0.05659286034636818,0.055089443184623624,0.057868152300714,0.05605265074828911,0.4019266861117572,0.6363047977854195,0.4368083314614499,0.4242640053112402,0.6001598522763208
2012-04-13,18.134504318237305,0.05637511963305375,0.05347213409002606,0.05358818792539659,0.0517115185391194,0.5752396982798696,0.48134760125926174,0.4297206401987624,0.42112522091591076,0.5871766820647278
2012-04-16,17.382442474365234,0.052937585372390766,0.04995457467304697,0.0472249639841769,0.0454993474610543,0.7102837888592122,0.32243741132094955,0.41852697403574995,0.4160682348415704,0.5669356834743738
2012-04-17,18.2684383392334,0.04532339957698239,0.04988619268824297,0.04562776244720447,0.05281783852913133,0.6924381470059016,0.488488318530886,0.41530019089200926,0.41128872592050014,0.5698636418479126
2012-04-18,18.227685928344727,0.053832971558254394,0.052386568472811965,0.05338661821178932,0.05248121601550851,0.6422780655479098,0.48055413083519855,0.4120968500791139,0.406736530594729,0.5722622708410795
2012-04-19,17.601469039916992,0.05053001548250066,0.04860069228960094,0.048804422575665626,0.047308547737514556,0.5576294661794183,0.3690908428971201,0.40499672379397855,0.4014798764967263,0.564828772491181
2012-04-20,17.168197631835938,0.04836708105900067,0.04613440181566113,0.04525240879539684,0.043729645108475546,0.6962937235464295,0.30470449014928996,0.3962267804491217,0.3952798615786479,0.554874362984464
2012-04-23,17.129844665527344,0.04328530298912231,0.041755676759147445,0.04177602643966653,0.04341284245454277,0.6507547948840627,0.29920592148185937,0.3889140639742109,0.38865659894321214,0.5504082233995908
2012-04-24,16.787677764892578,0.04132801908846731,0.039565166137600985,0.041368005685779016,0.04058648004656498,0.7282026253415631,0.25104980723674347,0.38077575949316006,0.381506961151884,0.5448538758536604
2012-04-25,18.277437210083008,0.054302849946658543,0.051837808664216375,0.05421552801510017,0.05289217088049669,0.6078330687681909,0.4920387044493541,0.38444816060654163,0.37662252516294714,0.568756444071987
2012-04-26,18.208518981933597,0.05396761402056138,0.05103033584275986,0.05324059425295315,0.05232289346381913,0.3466291329884237,0.4813830210820072,0.38681164537310625,0.37325254236498434,0.5847370603122287
2012-04-27,18.067686080932617,0.05171661822949092,0.048954354932016456,0.052829928166565635,0.051159587438434434,0.25524464951500786,0.45891185477576785,0.38763729553745646,0.37074434724627875,0.5938307043184338
2012-04-30,17.49779510498047,0.0499379045849129,0.04705653959882321,0.04842150420499096,0.04645218170138385,0.3254877545950825,0.3743656690343031,0.3843527054564637,0.3679907231125952,0.5912409201468536
2012-05-01,17.442363739013672,0.046781661371886385,0.04665646356506266,0.04797562162063142,0.045994308281421925,0.3995686321167293,0.36658433310363064,0.3813576749731297,0.3651066150417189,0.5898640444941615
2012-05-02,17.55772590637207,0.04564153934781304,0.0443732260377878,0.04737862552168602,0.04694722129702847,0.2698459888919379,0.3858672453936774,0.3797764286772984,0.3624396798800562,0.5921556682568541
2012-05-03,17.433073043823242,0.04815180371023056,0.045348938975451156,0.047741328232766875,0.045917565406580735,0.24381837445185278,0.36631876824434945,0.37770085995160557,0.3598340512113301,0.5928025786681442
2012-05-04,16.93659210205078,0.04486838210511207,0.04216799577301404,0.04392994160256335,0.04181654024166884,0.3423363669068713,0.29370604920596105,0.3727519600101898,0.3566239390277415,0.5864240262426602
2012-05-07,17.06333351135254,0.041056407942058004,0.04080435458110769,0.04293738613810842,0.0428634479177768,0.2929695569690189,0.3180692276448695,0.36981478058840034,0.3533877985299717,0.5861493736467338
2012-05-08,17.024385452270508,0.04303336409704392,0.040494572081845134,0.04230764382717285,0.042541729686560004,0.3192048858969211,0.31217426338292237,0.36736886820482056,0.35024257227759986,0.5871087071376166
2012-05-09,17.05434799194336,0.041594715953185396,0.04109956211234768,0.0428417003696822,0.04278922585179923,0.30751352758264705,0.3185944769231038,0.3658008450062997,0.34736975011601434,0.589983134200185
2012-05-10,17.09449577331543,0.04425669536250737,0.04156301741641273,0.044753698463165056,0.04312085401286103,0.20330020169500673,0.3276839395186734,0.3650072423510442,0.34489099035618365,0.5941413082888151
2012-05-11,16.98033905029297,0.041912775943126535,0.04121908090381897,0.04372338180064371,0.04217789819226572,0.2501744377790545,0.30689313665789225,0.3637879280146806,0.3426306539479801,0.5964461268075143
2012-05-14,16.7259521484375,0.041318222244442065,0.0395212394312857,0.042022969233348986,0.04007661494379133,0.21702518375667051,0.2621896545696673,0.36130247509546765,0.34025707761659124,0.5952512111995029
2012-05-15,16.574634552001953,0.04104416148405182,0.03847470240302313,0.04054924085453636,0.03882670337888666,0.30442748376365086,0.2368480571850376,0.3585490351905335,0.3377319566837988,0.5936521019416235
2012-05-16,16.362205505371094,0.03923367278805853,0.03693063524669653,0.037851332184649214,0.03707199983904633,0.36417012692626927,0.2025839293117539,0.35520453370879307,0.3349511652691752,0.5909542490938412
2012-05-17,15.883987426757812,0.037095184032745004,0.034639957613718145,0.03510038157308408,0.03312182932956542,0.4746148874484211,0.13519062396205273,0.34964109128826404,0.3314611474425389,0.5834704422747425
2012-05-18,15.8917818069458,0.03431822022058159,0.03364227312294331,0.03310023802757679,0.033186212363447265,0.48526371685717523,0.1375262854409709,0.3456829583037107,0.32776887026474877,0.5813361874221962
2012-05-21,16.817636489868164,0.03445033613290288,0.038064905738862995,0.03609041242334125,0.04083394470169341,0.4137743248501983,0.3669504299002527,0.3492242029225114,0.32562049170012997,0.5976275138217031
2012-05-22,16.688499450683594,0.043026009507143276,0.041075146259479264,0.04075837351439977,0.03976724867600617,0.45882462990789064,0.34458408786492506,0.3514798888459565,0.3244148363877751,0.6075751956681741
2012-05-23,17.095693588256836,0.04007771426399817,0.04081167040376464,0.04092208989095743,0.04313074818765067,0.3811275420650098,0.4250426422921501,0.35632269146928125,0.3245517899383165,0.6217424985115817
2012-05-24,16.93868637084961,0.04457229839811383,0.04171424573985828,0.04293737464058474,0.04183383929249526,0.31848283077260464,0.39551145805805216,0.3593291092616338,0.32534515154459875,0.6286689623325271
2012-05-25,16.847902297973633,0.041812465564567275,0.039116314149124184,0.042242133709029864,0.04108394592074083,0.19998468282280313,0.3783048999630059,0.36130948328068113,0.326430269680062,0.6317475976817176
2012-05-29,17.146930694580078,0.04335631360655767,0.041104408939738865,0.0439652088857181,0.04355397624079352,0.23672443013459615,0.43908593211590335,0.3650944908854379,0.32815925036847243,0.6385416804776957
2012-05-30,17.353675842285156,0.04294036934858225,0.04256560739255992,0.04428008675614674,0.045261729715549315,0.3419387420301929,0.47834722061851737,0.36962737521224,0.33057342293300523,0.6457718731891658
2012-05-31,17.31053352355957,0.04576388141613316,0.042933987374913316,0.04551449661642869,0.04490536611751342,0.31526424532804903,0.4685592402542192,0.37300790293089964,0.3332736496892613,0.6487903370737461
2012-06-01,16.808944702148438,0.04293055606701571,0.040775062309091684,0.04275851548035646,0.04076214891424704,0.33597436888001764,0.36397217317806324,0.37235272721876755,0.33528481376723007,0.641519299386473
2012-06-04,16.90782928466797,0.04105644483340257,0.0395188187101707,0.039730590773409194,0.04157895400627465,0.3614144480545631,0.3855312351884434,0.37259610367795754,0.33694910011792784,0.6378590212908262
2012-06-05,16.86408042907715,0.04100014464492746,0.039267542220227145,0.04220685967508013,0.041217580300622364,0.2421685279486202,0.37647712778129766,0.37257798030819594,0.33827640710410933,0.6343031914128804
2012-06-06,17.12265968322754,0.04259047667814231,0.04106779399684092,0.04401304310513031,0.0433534931608604,0.2515235928332567,0.4350405517985462,0.3743957817217939,0.33975170499710183,0.6358648018362909
2012-06-07,17.130449295043945,0.04491973157587825,0.04191426282608722,0.0452726050367251,0.04341783680710376,0.23620019833201028,0.43678910953294076,0.3759385376142721,0.34128283751454586,0.6364539727077287
2012-06-08,17.38813018798828,0.04352755521250176,0.0427095168278452,0.044894731052325984,0.04554632903624961,0.21341490813508845,0.4938376114327923,0.3789348895930336,0.34318925286174756,0.6404139834361242
2012-06-11,17.113977432250977,0.04747169088715794,0.04464157961767713,0.04530540953467323,0.043281776148691026,0.385626044401162,0.425594310133985,0.37944628237809175,0.3448306995639966,0.6376180157192461
2012-06-12,17.263484954833984,0.04422732408234692,0.04174350768909997,0.0443153440938646,0.044516736166023474,0.27549186649412705,0.4595437846357618,0.3808644839051006,0.3464664216925294,0.6375576096160779
2012-06-13,17.143638610839844,0.044242040861460025,0.04219728381674111,0.0452424192273103,0.04352678301517743,0.1753082016701375,0.429276684206289,0.38115895255150567,0.3478419752153848,0.6348122922501344
2012-06-14,17.124755859375,0.04343947626006142,0.040982421974656055,0.04445641812780875,0.04337080796674225,0.21204201428227865,0.4243782153217233,0.3812511128713098,0.34896337956240364,0.6321304923298569
2012-06-15,17.202661514282227,0.04338076766966903,0.041255642051852295,0.04503329394338575,0.04401432320445284,0.2047522248765088,0.4448786725532063,0.3818370033158721,0.34999376168555146,0.6311700194425566
2012-06-18,17.55173110961914,0.04337100138827579,0.044492739577084564,0.04523988134339392,0.04689770315791414,0.2790467515856246,0.5291816389917341,0.3846332935657476,0.351454073406481,0.6357066666980935
2012-06-19,17.600574493408203,0.046414701065720015,0.04500747374044865,0.048446745549012585,0.04730115861653314,0.2232269448929225,0.5401281085876386,0.3871031019411867,0.35318407169360727,0.6385524182506829
2012-06-20,17.5505313873291,0.047591519521364783,0.044824483548012176,0.047867299596466975,0.04688779322806913,0.22148807789491115,0.5236311168875192,0.3886215284036357,0.3549134308862002,0.6385456744803644
2012-06-21,17.308731079101562,0.04691380425288358,0.04457323471450063,0.047020887653272794,0.04489047759016279,0.1984614432454781,0.44725696544234134,0.3880829797152254,0.3561744273045765,0.6336034776527703
2012-06-22,17.441471099853516,0.04534795133990022,0.04310230534658378,0.046512063744965956,0.04598693491549588,0.16887300901424357,0.4828486064554233,0.38846697951331133,0.35727056379333716,0.6318638641181412
2012-06-25,17.10197639465332,0.044922104080807324,0.042519177984343334,0.04523978685363954,0.04318264534013,0.18294022542250116,0.3847696584474874,0.3863819971028419,0.3576732513366683,0.6245465422324893
2012-06-26,17.13973617553711,0.043461474767604286,0.04122389975986972,0.04447402287503012,0.04349454817183415,0.16326669607640049,0.39581427490336013,0.3849327083065909,0.35766576591855076,0.6202183683885562
2012-06-27,17.2137508392334,0.04435946843916516,0.04177282054049579,0.045630362765619145,0.044105923096533856,0.11131037885709553,0.41809114589273727,0.38424269251796905,0.3575028360086455,0.6185781072139467
2012-06-28,17.05045509338379,0.04354475212619219,0.04110445080199539,0.04404082017271428,0.04275706978373295,0.1677177208153373,0.369895676650605,0.3825536593014494,0.35698832763362687,0.6148682266030457
2012-06-29,17.498403549194336,0.04509350691759437,0.04354386266521039,0.046217341265571796,0.046457207564055636,0.26568576443594494,0.49598235772485516,0.38422682874462244,0.35695727722329607,0.6199697089387238
2012-07-02,17.753684997558594,0.046740119207574427,0.04585394728905694,0.04857270119138053,0.04856587993351144,0.25056019325642903,0.554644536205698,0.38721470780529793,0.35761201909395046,0.6272062371643972
2012-07-03,17.960124969482422,0.04922347340887978,0.04744684777918491,0.05119255618378547,0.050271112599403645,0.13866340955277517,0.5975907156924836,0.39086891915968747,0.35896694964023446,0.6345946771556016
2012-07-05,18.275636672973636,0.050613196324897136,0.05094495654724725,0.05261585613034246,0.05287729810820149,0.31011292603018614,0.6559116423542388,0.39573973401790175,0.36115874315838353,0.6434253139020851
2012-07-06,18.15399169921875,0.05221093914631439,0.04950574991645325,0.05310209815686111,0.05187248794011559,0.26386974634245874,0.61450959953279,0.3985575830285991,0.3635530874568625,0.6455626439357269
2012-07-09,18.393993377685547,0.05177296097813211,0.050837644014190234,0.05373941451161983,0.053854946560782074,0.2359450062469779,0.6581722263302632,0.40217584487333996,0.36629152336050397,0.6491935226755668
2012-07-10,18.22379493713379,0.05487284370054191,0.05229389474999545,0.05404162379370632,0.05244907570249763,0.32959456675420823,0.6002194405090964,0.4036112859406917,0.3688087579207485,0.6468593905929646
2012-07-11,18.11054039001465,0.051973558681215254,0.04931542980009933,0.052003712760290935,0.0515135720231053,0.29947200955430126,0.5628147077837424,0.40370453059671463,0.37084375372599826,0.6417707734434392
2012-07-12,17.944852828979492,0.05053497329156892,0.0482933846431252,0.050860092138087606,0.05014496187083592,0.27030691723157,0.5097909396588567,0.4023912318209205,0.372173045351766,0.6343241334689258
2012-07-13,18.12672233581543,0.0511979866544153,0.04920079110905888,0.052704044300349875,0.05164723791309764,0.18791746019724115,0.551950885284739,0.402336781586279,0.3732240941450297,0.6313880955944338
2012-07-16,18.18485450744629,0.05172894339431111,0.05028147745896529,0.05396866782045799,0.0521274204915024,0.1807344953852058,0.5651748129774496,0.4024340503773379,0.37408705661153724,0.6294033954889163
2012-07-17,18.18575096130371,0.053116193137178136,0.050252193512145896,0.05349756718399591,0.052134825367539245,0.1753398534016144,0.5653893509515702,0.4022627600638063,0.3747384672274334,0.6271710855306548
2012-07-18,18.165376663208008,0.05208859131974866,0.04948134512634843,0.05360085872939764,0.051966529865783206,0.14642599669748096,0.5574505552922553,0.40173944292761343,0.37514056914547184,0.6245403626733459
2012-07-19,18.40687561035156,0.05323606586795626,0.051191341775657775,0.05421550164382642,0.053961356204936695,0.27653835186608156,0.617725258242571,0.4027138274766494,0.3756838708930972,0.6260303131738068
2012-07-20,18.10664749145508,0.05366424519777305,0.0509693680037195,0.053636117838319106,0.05148141595503905,0.24870856696503135,0.504741971391327,0.40119407414926794,0.3757728499377142,0.621236268161867
2012-07-23,18.09256362915039,0.049106041674861184,0.04888610962195851,0.04960803470224566,0.05136508062598394,0.3126509992479888,0.49976631922839226,0.3996689056461481,0.37549713915794597,0.6173880355687721
2012-07-24,18.005374908447266,0.05228187827811143,0.04980822968508129,0.05232870601322796,0.05064488553365376,0.3671631937840521,0.46810106402541757,0.3976634459900069,0.37482043604699594,0.6131567363790137
2012-07-25,17.227827072143555,0.044227305394898886,0.04276316385391997,0.04514663427041975,0.04422219540536734,0.5877223498810658,0.25633689034114876,0.3906448888410456,0.37268272832348215,0.5977401132851107
2012-07-26,17.22513198852539,0.04552404858858014,0.04266559570099411,0.04523733515497004,0.0441999335120907,0.2551813460520541,0.2557644138764192,0.38500862916366235,0.3696906154301448,0.5887243700359935
2012-07-27,17.53314971923828,0.04436186918982318,0.04399019185061802,0.04554717604824236,0.04674421740823176,0.25327630746378915,0.354147140432786,0.382616787484421,0.36675290944588573,0.5892984755547239
2012-07-30,17.828887939453125,0.04825458503980537,0.04731023749064846,0.049635722487076775,0.049187070257723786,0.2357590523245512,0.435091903823093,0.3827112442782624,0.3644242285118601,0.595724950579822
2012-07-31,18.300203323364254,0.051266447086598665,0.050300942293397585,0.053389211356932434,0.05308022322172115,0.29453038297747275,0.5407547886676185,0.38593765678145286,0.3632951195253957,0.608382917865167
2012-08-01,18.18185234069824,0.05436888679234436,0.05144747919187602,0.05345975823316969,0.05210262203430674,0.23954539070247344,0.5076385335143607,0.3876010941099604,0.36277017509190973,0.6147581045824904
2012-08-02,18.21121406555176,0.051171040817056646,0.05005455436010124,0.05276699145021006,0.052345155357095774,0.20256429893816918,0.5141426154163151,0.3890180249536019,0.3626724952995554,0.6192666310286316
2012-08-03,18.448226928710938,0.053811061033824464,0.051832928361456684,0.05561615758142545,0.05430292580595436,0.21158108594264652,0.5654601769844725,0.3916272409126946,0.363187808122694,0.62573497208049
2012-08-06,18.653465270996094,0.054706476939749143,0.05351361114450316,0.0565481695710872,0.055998232786946156,0.1813299435836147,0.6062036770780266,0.3949263830871017,0.36435043624051605,0.6325654884493194
2012-08-07,18.60433006286621,0.056047300678358836,0.05354535065952083,0.057248511753189776,0.055592366804851356,0.17309455869997298,0.5897176766446262,0.39701154625404406,0.3657548014948518,0.6351163156605297
2012-08-08,18.572874069213867,0.055220362667120965,0.05327218901593121,0.0570117614292371,0.0553325344312359,0.14077814086207446,0.5786959054687209,0.39824115153829104,0.36715796293723596,0.6351036129524252
2012-08-09,18.678789138793945,0.05549255960026547,0.05339883430518909,0.057856244814360455,0.056207412657458655,0.12448343385113116,0.6025010403589697,0.3997136365371446,0.3686154034356373,0.6356763693566917
2012-08-10,18.707984924316406,0.05570394409504936,0.053406228191106506,0.05808400660012479,0.05644857529042807,0.10561702365769106,0.6091795220458602,0.40084180615729065,0.3700379539012959,0.6353082072852629
2012-08-13,18.95774269104004,0.056853889674790076,0.055424910247375184,0.05923509225700181,0.05851162101945273,0.1648888473145908,0.663624410130444,0.4031760638821979,0.3717069126829426,0.6379083251097546
2012-08-14,19.00859832763672,0.05893760484693114,0.05753427459176731,0.06099594261651649,0.058931698061516075,0.2082240241728795,0.6740855030295454,0.40508614926430897,0.3734765216644898,0.6389703930750772
2012-08-15,18.98271369934082,0.058797495268890804,0.0564048217208286,0.06037353336302452,0.05871788620471671,0.14970590737177303,0.6623206278388656,0.40612417162299824,0.37512830325071234,0.6377270701394507
2012-08-16,19.148534774780277,0.058775505640113995,0.05708111358720684,0.061069384497422954,0.06008759921086396,0.14772173945481587,0.6985023011560045,0.4077610632682302,0.3768220335564972,0.6381697159690406
2012-08-17,19.502708435058597,0.06093534714220325,0.059881287824683174,0.06317173433031374,0.06301313969256894,0.2807064892549437,0.7638039546602542,0.4111198070757283,0.37894095183458254,0.6426563292600942
2012-08-20,20.01546287536621,0.06339494343366106,0.06403622168160521,0.06597736468130376,0.06724858699013223,0.4012540868178734,0.8339250527131017,0.41685966259588014,0.3819415956683174,0.6519603591357126
2012-08-21,19.74193572998047,0.06850843380951374,0.06642001106163183,0.06608620280686585,0.06498920176074402,0.5420864877910511,0.7223423955495454,0.4190925554484644,0.38484997407377886,0.6509867678684043
2012-08-22,20.127403259277344,0.06447856526597268,0.06497941776552461,0.06552450621135102,0.06817323543635564,0.36729771364282887,0.7756987360067655,0.42300033938677406,0.3880654880076273,0.6542276834953444
2012-08-23,19.93963050842285,0.0673510194128043,0.06519989409935363,0.06882352889307948,0.0666221974976387,0.2647164301594654,0.7070254545939401,0.4243066780742492,0.3909350211264256,0.6505768696803286
2012-08-24,19.957387924194336,0.06572930244115463,0.06509703743105229,0.06740680600047354,0.06676887706338935,0.2768766297462407,0.7097760159475142,0.42494720895888277,0.393376334035879,0.6460582600114123
2012-08-27,20.332321166992188,0.07076156541528089,0.06788736785976367,0.07195808026492119,0.06986589556804065,0.2695769491743844,0.7639695101440644,0.42746959382619226,0.395903091605213,0.6469598780524766
2012-08-28,20.305849075317383,0.06953058408897772,0.06671885366005391,0.07123205824792635,0.06964723115417887,0.15682359048763733,0.7537056932965616,0.4287282908653748,0.39821078371319096,0.6446482839469038
2012-08-29,20.26582336425781,0.06959690635032581,0.06710345006154524,0.07172031653082393,0.06931661131666245,0.11117585899831879,0.7374095457563117,0.4288910933136507,0.4000939662228765,0.6401688289059402
2012-08-30,19.97694396972656,0.06846414535472276,0.065604134676314,0.06925362625118943,0.06693041364637983,0.1817513072589007,0.6260635318601264,0.4265137681151896,0.4010597982816639,0.6304888826382136
2012-08-31,20.01816749572754,0.06763112376006841,0.06488139274160427,0.06783683398192687,0.06727092765868586,0.20691839024945802,0.6342840262632372,0.424401472635244,0.40135203002294406,0.6233810048658643
2012-09-04,20.31096839904785,0.06726508377771565,0.06648369271852474,0.06967112762242979,0.06968951772286575,0.22781051125741875,0.6893254314960042,0.42421894261301324,0.40154429962789334,0.6223261973955645
2012-09-05,20.1683349609375,0.06967560081745955,0.06678013392401753,0.07096139470388975,0.06851133892518585,0.20554351816343092,0.6351349903528811,0.4226114049358623,0.40133248672806515,0.6180622904773909
2012-09-06,20.350078582763672,0.06908579590422026,0.0672553384632228,0.07126491636857067,0.07001257513379133,0.24427534632505027,0.6699182520813045,0.4220951466494005,0.4010456153431597,0.6172702680809626
2012-09-07,20.47555923461914,0.07028487872466754,0.06828181852553898,0.07252227405658619,0.07104906871828157,0.2008036713747675,0.6927892836524214,0.4220600094819371,0.4008081264146015,0.6177913552222419
2012-09-10,19.942943572998047,0.070874675533939,0.06848030200194656,0.06906390294929639,0.06664956402886416,0.31266682511372723,0.5097734818364714,0.4179603255903497,0.3996856771175457,0.6084531913746768
2012-09-11,19.878246307373047,0.06710532785681025,0.06524891395493666,0.06764713250347211,0.0661151525497812,0.3239605585513229,0.4906966260538697,0.4138811548079993,0.3978599251575996,0.6010318923715945
2012-09-12,20.15508460998535,0.06753284489559178,0.06519988907881373,0.06752061295838001,0.06840188855533946,0.4710916540884004,0.5535205812438553,0.41216977393915244,0.39601007625050305,0.6007776196959733
2012-09-13,20.552001953125,0.07011788424755874,0.06902176557390395,0.07226936257421969,0.07168049982850228,0.39063888737381347,0.6295687271723276,0.4131434888158717,0.39475166502349357,0.6070185115583431
2012-09-14,20.801759719848636,0.07321148484407178,0.07183420023387539,0.0755886115533184,0.07374354555752696,0.39213245345287895,0.6706924058991983,0.41521654487389353,0.39421644508418113,0.6146496767246564
